material_id,formula,nelements,elements,elements_clean,crystal_system,band_gap,is_gap_direct,n,e_total,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,energy_above_hull,formation_energy_per_atom,density,is_stable,is_magnetic,total_magnetization,weighted_work_function,theoretical,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-1192595,Ba2SnSe4,3,['Ba' 'Se' 'Sn'],"Ba,Se,Sn",Monoclinic,1.264599999999999,True,,,,,,0.0,-1.633364205625,5.044381488223019,True,False,0.0,,False,False,False,0.9823907621327214,0.8903309779954848,1.0,0.5,0.5,1.0,0.1,0.954147337232503
mp-570679,TaI5,2,['I' 'Ta'],"I,Ta",Orthorhombic,1.1846,True,,,,,,0.0,-0.7686997330972211,5.348869232978805,True,False,0.0,,False,False,False,0.9273111426669107,0.9770824668888863,1.0,0.5,0.5,1.0,0.1,0.9533901557000606
mp-1079647,BaAgSeF,4,['Ag' 'Ba' 'F' 'Se'],"Ag,Ba,F,Se",Tetragonal,1.269299999999999,True,2.35805310160734,16.462630326666666,5.560414429999999,,,0.0,-2.263063682252604,6.142612558392519,True,False,1.69e-05,,False,False,False,0.9845010826089308,0.8835246779722932,1.0,0.49303619782905644,0.5,1.0,0.1,0.952609402022435
mp-21228,SrCuSeF,4,['Cu' 'F' 'Se' 'Sr'],"Cu,F,Se,Sr",Tetragonal,1.1989,True,,,,,,0.00047716156249800004,-2.225306626953122,5.546135948056412,False,False,0.0003915,,False,False,False,0.9396796297266184,0.9660067086707471,0.9905021608707896,0.5,0.5,1.0,0.1,0.952446453949964
mp-13949,Cd(GaTe2)2,3,['Cd' 'Ga' 'Te'],"Cd,Ga,Te",Tetragonal,1.0357,True,3.165273870194068,13.200306380013282,10.018958673333335,25.359,15.703,0.0,-0.46911883428571505,5.496361772578052,True,False,0.0,,False,False,False,0.7487349115685096,0.9612886989374636,1.0,0.9936394106726715,0.21853762842421467,1.0,0.1,0.9522767071760692
mp-646878,In4SnS4,3,['In' 'S' 'Sn'],"In,S,Sn",Cubic,1.176,True,,,,,,0.0,-0.642703380833334,4.767076381351161,True,False,0.0,,False,False,False,0.9193852856815897,0.9827286671445884,1.0,0.5,0.5,1.0,0.1,0.9522556214920856
mp-1202948,Ba3(AlP2)2,3,['Al' 'Ba' 'P'],"Al,Ba,P",Orthorhombic,1.2821999999999991,True,,,,,,0.0,-0.963656650396823,3.934399208889846,True,False,0.0,,False,False,False,0.9896141839433067,0.8640192570084627,1.0,0.5,0.5,1.0,0.1,0.952006434537096
mp-29313,Ta4P4S29,3,['P' 'S' 'Ta'],"P,S,Ta",Tetragonal,1.1671,True,,,,,,0.0,-0.8323654068352611,3.300290310376228,True,False,0.0034159,,False,False,False,0.9108108509191931,0.9877511356075794,1.0,0.5,0.5,1.0,0.1,0.9508653830709352
mp-556716,ZnS,2,['S' 'Zn'],"S,Zn",Trigonal,1.213299999999999,True,,,,,,0.0009737121428560001,-0.9617246374776781,4.138551334485021,False,False,0.0,,False,False,False,0.9510722171044702,0.9527902442745753,0.9807141552579726,0.5,0.5,1.0,0.1,0.9508651297317969
mp-570971,Sr3Ga3N5,3,['Ga' 'N' 'Sr'],"Ga,N,Sr",Triclinic,1.361899999999999,True,2.514468004701326,18.70011848666667,6.322549346666668,,,0.0,-0.776397881704547,5.309913093099539,True,False,0.0,,False,False,False,0.998502341361698,0.7224646971812432,1.0,0.6182295860216159,0.5,1.0,0.1,0.9507297278208534
mp-27869,Ba2PCl,3,['Ba' 'Cl' 'P'],"Ba,Cl,P",Trigonal,1.2602,True,2.3332276885607772,17.003209933854105,5.443951446666666,,,0.0,-1.8174280386607151,3.939701514522754,True,False,0.0,,False,False,False,0.9802965755381631,0.8965508901145954,1.0,0.4737451538305655,0.5,1.0,0.1,0.9506185504763149
mp-29363,Rb3GaP2,3,['Ga' 'P' 'Rb'],"Ga,P,Rb",Orthorhombic,1.1643,True,,,,,,0.0,-0.399427311547619,2.973063926688732,True,False,0.0685617,,False,False,False,0.9080368829198769,0.98915649704125,1.0,0.5,0.5,1.0,0.1,0.9503826952861567
mp-1105110,Sr2Bi2Se3O2,4,['Bi' 'O' 'Se' 'Sr'],"Bi,O,Se,Sr",Monoclinic,1.232899999999999,True,,,,,,0.001183198888889,-1.8303532207812498,6.224827970153949,False,False,0.0010103,,False,False,False,0.964789794167271,0.9316357294857278,0.9766138185744634,0.5,0.5,1.0,0.1,0.9500962626082927
mp-9996,SiP2,2,['P' 'Si'],"P,Si",Orthorhombic,1.4262000000000001,True,2.714192569930635,7.964984113333332,7.366841306666667,,,0.0,-0.14239073156745902,2.27561472762978,True,False,0.0,,False,False,False,0.9770473875439337,0.5939974680193746,1.0,0.7747686909735015,0.5,1.0,0.1,0.9495767707349148
mp-1189263,Pd(NO3)2,3,['N' 'O' 'Pd'],"N,O,Pd",Monoclinic,1.3005,True,,,,,,0.0,-0.755867288333332,3.183076940340627,True,False,0.0201409,,False,False,False,0.9951360860760693,0.8344341997585963,1.0,0.5,0.5,1.0,0.1,0.9489491514828068
mp-540618,K3IO5,3,['I' 'K' 'O'],"I,K,O",Tetragonal,1.2925,True,,,,,,0.000291546666666,-1.508949936861111,3.199148646835452,False,False,0.0019242999999990002,,False,False,False,0.9929740171910943,0.847628778702136,0.9941860335648136,0.5,0.5,1.0,0.1,0.9489343294942973
mp-30295,W6CCl18,3,['C' 'Cl' 'W'],"C,Cl,W",Hexagonal,1.1557,True,,,,,,0.0,-0.901346643199999,4.547022843658735,True,False,0.0,,False,False,False,0.8992939880302279,0.992944507683016,1.0,0.5,0.5,1.0,0.1,0.9487651731600093
mp-558739,RbSb2Au3S5,4,['Au' 'Rb' 'S' 'Sb'],"Au,Rb,S,Sb",Orthorhombic,1.1498,True,,,,,,0.0,-0.6074913829545441,5.8793116895723365,True,False,0.0283699,,False,False,False,0.8931058920611858,0.9950785944405488,1.0,0.5,0.5,1.0,0.1,0.9475382621813787
mp-1196120,Sr4SiAs4,3,['As' 'Si' 'Sr'],"As,Si,Sr",Cubic,1.149499999999999,True,,,,,,0.0,-1.206752120694444,4.31798223041934,True,False,0.0,,False,False,False,0.892787193862469,0.995176946235104,1.0,0.5,0.5,1.0,0.1,0.9474733404008828
mp-15777,Zn(GaTe2)2,3,['Ga' 'Te' 'Zn'],"Ga,Te,Zn",Tetragonal,1.0183,True,3.251216007383494,13.547125733321286,10.570405526666669,29.631,19.075,0.0,-0.6253114245238071,5.508738162025835,True,False,0.0,,False,False,False,0.723677786991828,0.9441591839376351,1.0,0.9999986856240134,0.2468047353506334,1.0,0.1,0.9472236007172675
mp-672,CdS,2,['Cd' 'S'],"Cd,S",Hexagonal,1.125,True,2.464706474072183,9.982347543312724,6.074778003333333,53.116,17.29,0.0,-0.7766083889062491,4.702284793707707,True,False,0.0,,False,False,False,0.8654954815529576,0.9998611207557263,1.0,0.578009332712186,0.4399945317447049,1.0,0.1,0.9470538915828967
mp-1201278,K2P2PdS6,4,['K' 'P' 'Pd' 'S'],"K,P,Pd,S",Orthorhombic,1.242099999999999,True,,,,,,0.0017599190909090001,-0.9542513301168821,2.468118038583938,False,False,5.0100000000000005e-05,,False,False,False,0.9704928135935481,0.920512683020815,0.965413876699056,0.5,0.5,1.0,0.1,0.9470535750262732
mp-18139,Na5SiAs3,3,['As' 'Na' 'Si'],"As,Na,Si",Monoclinic,1.1475,True,,,,,,0.0,-0.5586413491666681,3.004236919306103,True,False,0.0,,False,False,False,0.8906526403301768,0.9958074245981265,1.0,0.5,0.5,1.0,0.1,0.9470342737722631
mp-648414,V2PS10,3,['P' 'S' 'V'],"P,S,V",Monoclinic,1.1465,True,,,,,,0.0,-0.8532792550686801,2.511238314692027,True,False,0.0314349,,False,False,False,0.8895789382895117,0.9961062116413216,1.0,0.5,0.5,1.0,0.1,0.9468106663185761
mp-15776,Zn(GaSe2)2,3,['Ga' 'Se' 'Zn'],"Ga,Se,Zn",Tetragonal,1.400099999999999,True,2.771670305581634,11.027323232416718,7.682156282842989,36.647,24.208,0.0,-0.9152755777678561,5.104347978029998,True,False,0.0,,False,False,False,0.9887759339180626,0.6467039114522057,1.0,0.8159704380943035,0.2980820563586632,1.0,0.1,0.9464033415473583
mp-31468,LiCaN,3,['Ca' 'Li' 'N'],"Ca,Li,N",Orthorhombic,1.378499999999999,True,2.43873355999926,13.475501813333333,5.947421376666665,69.668,40.787,0.0,-0.7978766309722221,2.372116007124854,True,False,1e-07,,False,False,False,0.9953786800619916,0.6898819919187309,1.0,0.5570918790408119,0.6031745576004961,1.0,0.1,0.9462082064194789
mp-18305,Rb3AsSe4,3,['As' 'Rb' 'Se'],"As,Rb,Se",Orthorhombic,1.3144,True,,,,,,0.0,-1.0551996005468731,3.801378552712571,True,False,0.0,,False,False,False,0.997954095721077,0.8106231549478018,1.0,0.5,0.5,1.0,0.1,0.9460819971724395
mp-1202255,AgSb(SeF3)2,4,['Ag' 'F' 'Sb' 'Se'],"Ag,F,Sb,Se",Monoclinic,1.175,True,,,,,,0.0012389131868010001,-1.9167766799687491,4.168745465308232,False,False,0.0004986999999990001,,False,False,False,0.9184405284322426,0.983334870049346,0.9755261975827377,0.5,0.5,1.0,0.1,0.945991912011147
mp-557436,NaNb2PS10,4,['Na' 'Nb' 'P' 'S'],"Na,Nb,P,S",Monoclinic,1.315599999999999,True,,,,,,0.0,-1.044408507037297,2.645003870783886,True,False,0.0,,False,False,False,0.9981412296572828,0.8085182722781603,1.0,0.5,0.5,1.0,0.1,0.9458130482560447
mp-18138,K2WSe4,3,['K' 'Se' 'W'],"K,Se,W",Orthorhombic,1.319,True,,,,,,0.0,-1.078622331625001,4.266878946031491,True,False,0.0,,False,False,False,0.998622824178179,0.8025143395370968,1.0,0.5,0.5,1.0,0.1,0.9450328569751092
mp-28238,Ba4Sb4Se11,3,['Ba' 'Sb' 'Se'],"Ba,Sb,Se",Orthorhombic,1.138399999999999,True,,,,,,0.0,-1.306427226488487,5.255461820061556,True,False,0.0541382,,False,False,False,0.8807266267559584,0.9981208788741219,1.0,0.5,0.5,1.0,0.1,0.9448997885201078
mp-977414,ZnCu2SiS4,4,['Cu' 'S' 'Si' 'Zn'],"Cu,S,Si,Zn",Orthorhombic,1.282299999999998,True,,,,,,0.001620530624999,-0.8001549412499991,4.075702949959299,False,False,0.0,,False,False,False,0.9896499034748801,0.8638635075763563,0.9681089828054852,0.5,0.5,1.0,0.1,0.9440192477065448
mp-540628,Al(TeCl2)2,3,['Al' 'Cl' 'Te'],"Al,Cl,Te",Orthorhombic,1.3271,True,,,,,,0.0,-1.1156219646428571,2.9569113344484963,True,False,0.0,,False,False,False,0.9994801039428146,0.7879819814581485,1.0,0.5,0.5,1.0,0.1,0.9430673232044259
mp-29044,Cd4Sb2I3,3,['Cd' 'I' 'Sb'],"Cd,I,Sb",Cubic,1.130599999999999,True,,,,,,0.0,-0.49290522749999904,5.557658484517503,True,False,0.0,,False,False,False,0.8719474462075145,0.9993759725639372,1.0,0.5,0.5,1.0,0.1,0.9428932574364691
mp-556500,NClOF4,4,['Cl' 'F' 'N' 'O'],"Cl,F,N,O",Tetragonal,1.3315000000000001,True,,,,,,0.0,-0.928872943571428,2.247697071579463,True,False,0.004557999999999,,False,False,False,0.9997742442366683,0.7799601112728071,1.0,0.5,0.5,1.0,0.1,0.941937577750088
mp-30105,Ba2B4Se13,3,['B' 'Ba' 'Se'],"B,Ba,Se",Monoclinic,1.332999999999999,True,,,,,,0.0,-0.876353019586073,4.605429852984838,True,False,0.0,,False,False,False,0.9998468867230343,0.7772058768035843,1.0,0.5,0.5,1.0,0.1,0.9415426032012961
mp-1591,Al4C3,2,['Al' 'C'],"Al,C",Trigonal,1.3154,False,2.857628900563068,17.828700309990722,8.16604293333329,159.382,112.747,0.0,-0.23825637285714302,2.991752250158876,True,False,0.0,,False,False,False,0.9981106620501935,0.8088696048615003,1.0,0.8721019387149515,0.8870064322568808,1.0,0.0,0.9403740402747042
mp-554147,Rb2Nb2P2S11,4,['Nb' 'P' 'Rb' 'S'],"Nb,P,Rb,S",Monoclinic,1.119099999999999,True,,,,,,0.0,-1.110813237163865,2.6904590580559313,True,False,7.960000000000001e-05,,False,False,False,0.8585674527580278,0.9999955000101249,1.0,0.5,0.5,1.0,0.1,0.9396411881910256
mp-22984,NaBiO2,3,['Bi' 'Na' 'O'],"Bi,Na,O",Monoclinic,1.135,True,2.329066027402401,19.258133946666664,5.424548560000001,,,0.0,-1.715463051594827,7.169515409564825,True,False,0.0,,False,False,False,0.876929984526928,0.9987507809245809,1.0,0.47053548877655205,0.5,1.0,0.1,0.9396254365869019
mp-29420,Hf(Se2Cl3)2,3,['Cl' 'Hf' 'Se'],"Cl,Hf,Se",Tetragonal,1.3426,True,,,,,,0.0,-1.036272630113638,3.655746064011276,True,False,0.0,,False,False,False,0.9999788752231312,0.7593579540854871,1.0,0.5,0.5,1.0,0.1,0.9388984119186058
mp-1197301,Np2SO10,3,['Np' 'O' 'S'],"Np,O,S",Monoclinic,1.1161,True,,,,,,0.0,-2.544507634615385,5.499368594456665,True,False,0.0913483,,False,False,False,0.8549946808865929,0.9999155035700245,1.0,0.5,0.5,1.0,0.1,0.9387359957571518
mp-1195102,RbAg5(PS4)2,4,['Ag' 'P' 'Rb' 'S'],"Ag,P,Rb,S",Orthorhombic,1.162499999999999,True,,,,,,0.0023283737500000004,-0.5652161298511891,4.255776533341282,False,False,0.0429694,,False,False,False,0.9062346315470093,0.9900154576156414,0.9545001534992038,0.5,0.5,1.0,0.1,0.9386860149038995
mp-647343,PBr7,2,['Br' 'P'],"Br,P",Orthorhombic,1.2227000000000001,True,2.208464634838723,14.487311666666665,4.877316043333334,,,0.0,-0.720567094330356,3.5111668887223972,True,False,0.0,,False,False,False,0.9579135154352852,0.9430876472408549,1.0,0.38126407365835585,0.5,1.0,0.1,0.938131136993703
mp-1197539,K3AsSe4,3,['As' 'K' 'Se'],"As,K,Se",Orthorhombic,1.113099999999999,True,,,,,,0.0,-1.041859041390623,3.265902848373523,True,False,0.0,,False,False,False,0.8513888844820048,0.999735534977041,1.0,0.5,0.5,1.0,0.1,0.9378075513670573
mp-9071,Na8TiAs4,3,['As' 'Na' 'Ti'],"As,Na,Ti",Cubic,1.0363,True,2.626140900637279,11.983208819999964,6.896616029999978,,,0.0,-0.6898967597435891,2.734712188516354,True,False,0.0,,False,False,False,0.7495889560805765,0.9618271713670767,1.0,0.707543822202926,0.5,1.0,0.1,0.9378028880556445
mp-1203699,Rb3IO5,3,['I' 'O' 'Rb'],"I,O,Rb",Orthorhombic,1.3488,True,,,,,,0.0,-1.493134368055556,4.122402502922696,True,False,0.000130999999999,,False,False,False,0.9997580292796381,0.7476426003427494,1.0,0.5,0.5,1.0,0.1,0.9370858973713219
mp-10163,NaAlTe2,3,['Al' 'Na' 'Te'],"Al,Na,Te",Tetragonal,1.2875,True,2.741312800466229,17.848184556686096,7.514795870000001,21.938,-443.088,0.006037781093755,-0.823727190000003,4.332166536513134,False,False,0.0,,False,False,False,0.9914237067846497,0.8556720841007678,0.8862505133699439,0.7945246564799933,0.19753084415679487,1.0,0.1,0.936701150541442
mp-1340,Ga2Se3,2,['Ga' 'Se'],"Ga,Se",Monoclinic,1.043599999999999,True,2.827772808530888,12.088060103333333,7.996299056666667,27.869,19.013,0.0,-0.700867464437499,4.965206661647674,True,False,0.0,,False,False,False,0.7599212268159963,0.9680925802201408,1.0,0.8534508038762183,0.23487212775693392,1.0,0.1,0.9366990270941463
mp-1190364,Li2SnS3,3,['Li' 'S' 'Sn'],"Li,S,Sn",Monoclinic,1.419099999999999,True,2.602307029669379,23.483652333333332,6.772001876666667,,,0.0006651347916660001,-1.132332549027777,3.496197381591901,False,False,0.0,,False,False,False,0.980637379728239,0.608350246228911,0.9867853939815955,0.6887379696406696,0.5,1.0,0.1,0.9364189258078957
mp-15501,Sr4TiAs4,3,['As' 'Sr' 'Ti'],"As,Sr,Ti",Cubic,1.3516,True,,,,,,0.0,-1.334374570046296,4.2920063207402,True,False,0.0,,False,False,False,0.9995795883977342,0.7423072781822464,1.0,0.5,0.5,1.0,0.1,0.9362409888267704
mp-29354,Ba3(TaS4)2,3,['Ba' 'S' 'Ta'],"Ba,S,Ta",Monoclinic,1.108,True,,,,,,0.0,-1.84273351548717,5.089566194332099,True,False,0.0,,False,False,False,0.8451847808236714,0.9992003199146837,1.0,0.5,0.5,1.0,0.1,0.9361762431931204
mp-10322,BaHfN2,3,['Ba' 'Hf' 'N'],"Ba,Hf,N",Tetragonal,1.2537,False,2.696135954781707,29.961356996666666,7.269149086666668,104.52,44.085,0.0,-1.52112418875,7.934364724872101,True,False,0.0,,False,False,False,0.9769947200027665,0.905462524638542,1.0,0.7613361187343358,0.913775017930468,1.0,0.0,0.9356459782996701
mp-7614,Si(Ag4S3)2,3,['Ag' 'S' 'Si'],"Ag,S,Si",Orthorhombic,1.1051,True,,,,,,0.0,-0.285906270458332,6.046393682787592,True,False,0.0,,False,False,False,0.8416161216325092,0.998767371422568,1.0,0.5,0.5,1.0,0.1,0.9352191361215124
mp-5942,NaAsS2,3,['As' 'Na' 'S'],"As,Na,S",Monoclinic,1.3457,True,2.340493885201725,9.177608780000002,5.477911626666668,,,0.0,-0.707556392656249,2.853379324611498,True,False,0.0,,False,False,False,0.9998984739041229,0.7535177366141983,1.0,0.47936637020391304,0.5,1.0,0.1,0.9349072344987474
mp-30113,Zr(Se2Cl3)2,3,['Cl' 'Se' 'Zr'],"Cl,Se,Zr",Orthorhombic,1.3568,True,,,,,,5.8686363644255835e-06,-1.020729918522727,3.1861570682567,False,False,0.0,,False,False,False,0.9991183888476703,0.7323303598537194,0.9998826341606205,0.5,0.5,1.0,0.1,0.9345998097301306
mp-3924,LiNbO2,3,['Li' 'Nb' 'O'],"Li,Nb,O",Hexagonal,1.579499999999999,True,2.948977810473769,16.462366106675475,8.696470126666666,156.667,100.566,0.0,-2.686382930833336,5.667091788849184,True,False,0.0,,False,False,False,0.8358962460041224,0.3094368059236815,1.0,0.9226123733820187,0.9059529541718927,1.0,0.1,0.9343767338140748
mp-7863,Rb2Sn2O3,3,['O' 'Rb' 'Sn'],"O,Rb,Sn",Trigonal,1.219599999999999,True,2.165999881501998,11.90049551695248,4.691555486666668,,,0.0,-1.720435254285714,4.648829762417636,True,False,0.0,,False,False,False,0.9557102477488908,0.9463791475530475,1.0,0.3518696619233125,0.5,1.0,0.1,0.9336648833586767
mp-20782,LiInTe2,3,['In' 'Li' 'Te'],"In,Li,Te",Tetragonal,1.3847,True,2.6846882215010863,10.122309683336137,7.207550846666668,23.297,11.157,0.0,-0.8370955545833321,4.704605033033507,True,False,0.0,,False,False,False,0.993775422202744,0.677560754604684,1.0,0.7527148515195099,0.2057026416542803,1.0,0.1,0.9335554606347432
mp-4524,ZnGeP2,3,['Ge' 'P' 'Zn'],"Ge,P,Zn",Tetragonal,1.1782,False,3.504112143597823,13.730712368164212,12.27880191490973,73.515,49.211,0.0,-0.275104891488094,4.179818738428334,True,False,0.0,,False,False,False,0.921446901817643,0.9813579531380128,1.0,0.9442180014115854,0.6420220242861814,1.0,0.0,0.9334003210654687
mp-560666,K4Nb2Se11O,4,['K' 'Nb' 'O' 'Se'],"K,Nb,O,Se",Orthorhombic,1.361,True,,,,,,0.0,-1.257873135126736,3.705116977150238,True,False,0.0009555,,False,False,False,0.998622824178179,0.7242111958045688,1.0,0.5,0.5,1.0,0.1,0.93328738541523
mp-1192856,Rb2WSe4,3,['Rb' 'Se' 'W'],"Rb,Se,W",Orthorhombic,1.3613,True,,,,,,0.0,-1.10841219705357,4.596168538125686,True,False,0.0,,False,False,False,0.9985832233270235,0.7236292846161465,1.0,0.5,0.5,1.0,0.1,0.9331901985241778
mp-5193,SrZrS3,3,['S' 'Sr' 'Zr'],"S,Sr,Zr",Orthorhombic,1.1777,True,,,,69.284,36.069,0.006412831499997,-2.077791916499998,3.849113661274756,False,False,0.0,,False,False,False,0.9209803934788582,0.9816739467425003,0.8796276113426413,0.5,0.5992930697123627,1.0,0.1,0.9323324001879862
mp-1204773,Ba6Sn7S20,3,['Ba' 'S' 'Sn'],"Ba,S,Sn",Monoclinic,1.3643,True,,,,,,0.0,-1.3475262210606052,4.015307072948397,True,False,0.0592385,,False,False,False,0.9981564202347123,0.7177963473976717,1.0,0.5,0.5,1.0,0.1,0.9322085571683287
mp-571470,Na2SnSe3,3,['Na' 'Se' 'Sn'],"Na,Se,Sn",Orthorhombic,1.3646999999999991,True,,,,,,0.0,-1.014586782256645,3.683850317316952,True,False,0.0006349999999990001,,False,False,False,0.9980952850262579,0.7170167656829468,1.0,0.5,0.5,1.0,0.1,0.9320763361090064
mp-1208643,SrHfS3,3,['Hf' 'S' 'Sr'],"Hf,S,Sr",Orthorhombic,1.4955999999999992,True,2.866153153037476,45.04933183000001,8.214833896666667,,,0.0,-2.074540924687499,5.1832637195499665,True,False,0.0,,False,False,False,0.9271309140800889,0.4566892945254105,1.0,0.8772463121739784,0.5,1.0,0.1,0.9318730695249305
mp-571164,Rb3AgSn3Se8,4,['Ag' 'Rb' 'Se' 'Sn'],"Ag,Rb,Se,Sn",Tetragonal,1.3666,True,,,,,,0.0,-0.917866301527776,4.590647634698186,True,False,0.0,,False,False,False,0.9977913177361528,0.7133079816563427,1.0,0.5,0.5,1.0,0.1,0.9314440266824895
mp-1190429,Na2In2GeSe6,4,['Ge' 'In' 'Na' 'Se'],"Ge,In,Na,Se",Monoclinic,1.3672,True,,,,,,0.0,-0.93781548001404,4.0946566279993,True,False,0.002240599999999,,False,False,False,0.9976906706134507,0.7121348424769482,1.0,0.5,0.5,1.0,0.1,0.9312428940249049
mp-556094,AgBiSCl2,4,['Ag' 'Bi' 'Cl' 'S'],"Ag,Bi,Cl,S",Orthorhombic,1.0752,True,2.591594718186725,113.99861914,6.716363183333332,36.771,14.436,0.0,-0.9455932878333341,5.553841211740978,True,False,0.0,,False,False,False,0.8032237188820887,0.9889117111017417,1.0,0.6802253595927189,0.2990414409185396,1.0,0.1,0.9310806344165451
mp-1195251,Rb4Ge(PSe3)4,4,['Ge' 'P' 'Rb' 'Se'],"Ge,P,Rb,Se",Orthorhombic,1.3687,True,,,,,,0.0,-0.809034293056973,3.613789180140341,True,False,0.004497399999999,,False,False,False,0.9974292787278335,0.7091980176342249,1.0,0.5,0.5,1.0,0.1,0.9307370223270921
mp-23052,ZrIN,3,['I' 'N' 'Zr'],"I,N,Zr",Orthorhombic,1.2172,True,2.421590069217607,16.19308409,5.864098463333334,19.161,15.301,0.0,-1.619780858333333,5.136777020980983,True,False,0.0,,False,False,False,0.9539686211033609,0.9488657073759718,1.0,0.5433445839086621,0.1815381538222791,1.0,0.1,0.9304775143507632
mp-1195045,WI4,2,['I' 'W'],"I,W",Orthorhombic,1.0913,True,,,,,,0.0,-0.388383996749999,5.035667183216293,True,False,1.1e-06,,False,False,False,0.824245768130273,0.9954343986342713,1.0,0.5,0.5,1.0,0.1,0.9303766018277089
mp-4721,RbSb3Se5,3,['Rb' 'Sb' 'Se'],"Rb,Sb,Se",Monoclinic,1.261699999999999,True,,,,,,0.005092196388888,-0.710138441024304,5.036143999820982,False,False,0.0,,False,False,False,0.9810233364691695,0.894447214558259,0.9031705004965664,0.5,0.5,1.0,0.1,0.9302155414251727
mp-3744,NaNbO2,3,['Na' 'Nb' 'O'],"Na,Nb,O",Hexagonal,1.378099999999999,False,2.864210616091864,11.19524948333401,8.203702453333335,146.768,99.169,0.0,-2.522986689094827,5.564450391300988,True,False,0.0,,False,False,False,0.9954739921336001,0.6906744312185817,1.0,0.8760812870833594,0.9617018449028264,1.0,0.0,0.9300520402689739
mp-14214,Ba4SiP4,3,['Ba' 'P' 'Si'],"Ba,P,Si",Cubic,1.0893,True,,,,,,0.0,-0.969867989007936,4.120065900140862,True,False,0.0,,False,False,False,0.8216771018367025,0.9947776286890953,1.0,0.5,0.5,1.0,0.1,0.9296359197625399
mp-22895,CuI,2,['Cu' 'I'],"Cu,I",Cubic,1.176299999999999,True,2.610591705355758,7.684355551622967,6.815189052072284,38.237,15.17,0.0070819908333330005,-0.33633597749999905,5.807646222679555,False,False,0.0,,False,False,False,0.9196677814716041,0.9825447503078093,0.8679338154880443,0.6952971499568971,0.3105200861089992,1.0,0.1,0.929628692890518
mp-7374,Ba(CuO)2,3,['Ba' 'Cu' 'O'],"Ba,Cu,O",Tetragonal,1.386299999999999,True,2.433112898462927,15.620517196643993,5.9200383766666675,56.503,21.409,0.0,-1.616588649999994,5.907405636175781,True,False,0.0,,False,False,False,0.9933233572382205,0.6743702034669994,1.0,0.5525786028319695,0.4722478849625184,1.0,0.1,0.9295979487506523
mp-6356,Cd2GaAgS4,4,['Ag' 'Cd' 'Ga' 'S'],"Ag,Cd,Ga,S",Orthorhombic,1.0437,True,2.52762070005239,10.068807229999999,6.388866403333334,,,0.0,-0.8115381298958321,4.546701253147711,True,False,0.0004766,,False,False,False,0.7600619915114553,0.9681747102243288,1.0,0.6288575390105061,0.5,1.0,0.1,0.9295703352630891
mp-18856,MoO3,2,['Mo' 'O'],"Mo,O",Monoclinic,1.3714,True,,,,,,6.992062500010834e-05,-1.9245719515625002,4.482983052723713,False,False,0.0,,False,False,False,0.9969236167943623,0.7038978730764849,0.9986025648231379,0.5,0.5,1.0,0.1,0.9294662263658477
mp-573635,Ba2In2Se5,3,['Ba' 'In' 'Se'],"Ba,In,Se",Orthorhombic,1.2810000000000001,True,,,,,,0.004777688749997001,-1.515504987089119,5.108878847773123,False,False,0.000331099999999,,False,False,False,0.989180827842654,0.8658829375850782,0.9088694858829869,0.5,0.5,1.0,0.1,0.9293950190691719
mp-524,Ba3As14,2,['As' 'Ba'],"As,Ba",Monoclinic,1.2631000000000001,False,3.256638523078667,18.117439219999998,10.605694470000001,,,0.0,-0.44724163764706004,4.884319645929317,True,False,0.0,,False,False,False,0.9816896775118158,0.8924681073753856,1.0,0.9999608274440059,0.5,1.0,0.0,0.9292867596008627
mp-680436,Rb2LiSn4,3,['Li' 'Rb' 'Sn'],"Li,Rb,Sn",Triclinic,1.087899999999999,True,,,,,,0.0,-0.291459588511903,4.261235815037861,True,False,2e-07,,False,False,False,0.8198716041817211,0.9942918537296022,1.0,0.5,0.5,1.0,0.1,0.9291116791048706
mp-9722,Na2LiGaAs2,4,['As' 'Ga' 'Li' 'Na'],"As,Ga,Li,Na",Orthorhombic,1.2155,False,3.132363650663823,17.383999709999994,9.811702039999995,,,0.0,-0.5484412151819931,3.547436485188726,True,False,0.0017181,,False,False,False,0.9527161379404656,0.9505941626178098,1.0,0.9877746240072967,0.5,1.0,0.0,0.9289343524788823
mp-28766,K2TiS3,3,['K' 'S' 'Ti'],"K,S,Ti",Monoclinic,1.1215,True,2.261041982508654,14.02158728,5.112310846666667,,,0.0,-1.605788210055553,2.307814138044572,True,False,0.0,,False,False,False,0.8614015290829431,0.9999875000781246,1.0,0.4192167977222017,0.5,1.0,0.1,0.9282310269407847
mp-1078419,Na3PSe4,3,['Na' 'P' 'Se'],"Na,P,Se",Cubic,1.116899999999999,True,2.2732720338754,12.796105279999999,5.167765739999996,,,0.0,-0.907595616778273,3.5877766198750303,True,False,0.0,,False,False,False,0.8559506715027517,0.9999466125362725,1.0,0.4282715613848521,0.5,1.0,0.1,0.9282203939638566
mp-29808,Ca4GeN4,3,['Ca' 'Ge' 'N'],"Ca,Ge,N",Monoclinic,1.409,True,2.467450692516468,16.97226216,6.08831292,,,0.0,-1.005702749166666,3.43994983755151,True,False,0.0,,False,False,False,0.9852320074371869,0.6287600613459435,1.0,0.5802241314394874,0.5,1.0,0.1,0.9276556307771113
